brand,tier,rating,compound,text,date
クリニーク,Luxury,5,0.3333,"容量・税込価格：30mL・3,960円 / 30ml・3,960円 / 50ml・5,940円",発売日：2021/4/2 (2025/5/30追加発売)
クリニーク,Luxury,5,0.3333,"容量・税込価格：30mL・3,960円 / 30ml・3,960円 / 50ml・5,940円",発売日：2021/4/2 (2025/5/30追加発売)
クリニーク,Luxury,5,0.3333,"容量・税込価格：30mL・3,960円 / 30ml・3,960円 / 50ml・5,940円",発売日：2021/4/2 (2025/5/30追加発売)
クリニーク,Luxury,5,0.3333,"容量・税込価格：30mL・3,960円 / 30ml・3,960円 / 50ml・5,940円",発売日：2021/4/2 (2025/5/30追加発売)
クリニーク,Luxury,4,0.0,今までコスメデコルテのブラシクレンザーを使用していましたファンデーションブラシ用にもっと大容量のものが欲しいと思いこちらを購入しました大きいし、一度に出るミストの量も多い！ティッシュに吹きかけるとティッシュがよれよれになるので直接ブラシに吹きかけて使うように書いてあるのも納得ですコスデコはアイシャドウブラシなど小さいもの用、こちらは大きいブラシ用と使い分けています,発売日：2005/2/10
クリニーク,Luxury,4,0.0,今までコスメデコルテのブラシクレンザーを使用していましたファンデーションブラシ用にもっと大容量のものが欲しいと思いこちらを購入しました大きいし、一度に出るミストの量も多い！ティッシュに吹きかけるとティッシュがよれよれになるので直接ブラシに吹きかけて使うように書いてあるのも納得ですコスデコはアイシャドウブラシなど小さいもの用、こちらは大きいブラシ用と使い分けています,発売日：2005/2/10
クリニーク,Luxury,6,0.6667,"容量・税込価格：30mL・10,890円 / 50mL・16,940円",発売日：2025/2/14
クリニーク,Luxury,6,0.6667,"容量・税込価格：30mL・10,890円 / 50mL・16,940円",発売日：2025/2/14
クリニーク,Luxury,5,0.3333,導入美容液は朝晩必ず使っています。冬は敏感肌に傾く昨今、他ブランドの導入美容液をしばらく使っていましたが、肌が慣れてしまったのか、効果を実感しにくくなってきてしまいました。こちらは敏感肌気味な今の肌でも、ヒリヒリすることなく、スッと肌に入っていきました。その後に使う化粧水の使用感もいつも以上に肌に馴染んでるような気がします。こちらは香料を使っていないのも、安心。さらに、美白、ハリ、毛穴、保湿など、この1本で美容液に求めるものが全て入っていて使用感も良いので、しばらく使って更に効果を感じたいです。,発売日：2026/2/13
クリニーク,Luxury,5,0.3333,導入美容液は朝晩必ず使っています。冬は敏感肌に傾く昨今、他ブランドの導入美容液をしばらく使っていましたが、肌が慣れてしまったのか、効果を実感しにくくなってきてしまいました。こちらは敏感肌気味な今の肌でも、ヒリヒリすることなく、スッと肌に入っていきました。その後に使う化粧水の使用感もいつも以上に肌に馴染んでるような気がします。こちらは香料を使っていないのも、安心。さらに、美白、ハリ、毛穴、保湿など、この1本で美容液に求めるものが全て入っていて使用感も良いので、しばらく使って更に効果を感じたいです。,発売日：2026/2/13
クリニーク,Luxury,5,0.3333,ミニサイズを購入しました！しっかりUVカットをしてくれて、テクスチャーもべたつかず、スッと肌に馴染んでくれます。塗り心地が良く、とても気に入りました。,発売日：2025/5/16
クリニーク,Luxury,5,0.3333,ミニサイズを購入しました！しっかりUVカットをしてくれて、テクスチャーもべたつかず、スッと肌に馴染んでくれます。塗り心地が良く、とても気に入りました。,発売日：2025/5/16
クリニーク,Luxury,5,0.3333,テクスチャはとろっとしていましたが、ベタベタすることなく使えました！乾燥が気になるときにぴったりでした！ただ、私の好きな香りではなかったです、、でも乾燥肌にはぴったりだったので良かったです◎,発売日：2025/12/5
クリニーク,Luxury,5,0.3333,テクスチャはとろっとしていましたが、ベタベタすることなく使えました！乾燥が気になるときにぴったりでした！ただ、私の好きな香りではなかったです、、でも乾燥肌にはぴったりだったので良かったです◎,発売日：2025/12/5
クリニーク,Luxury,6,0.6667,@cosmeさんのプレゼント企画でいただきました！使い始めて2週間ほど経過しての口コミです！肌質・混合肌・頬、口元周りは乾燥気味・鼻周りは夏はよかった点・テクスチャーが重すぎないので伸びがよく、   すっと肌に広がる・肌へのなじみがよく吸収している感じがする・2週間経過したが荒れることもなく、頬の赤みが   少しひいた様子があるいまいちだった点・今のところは特になし 導入液なのでこれだけで即効性！というよりは   長期的に利用して土台を整えるイメージ今のところは肌にも合っており、今後も継続がたのしみです(    ),発売日：2026/2/13
クリニーク,Luxury,6,0.6667,@cosmeさんのプレゼント企画でいただきました！使い始めて2週間ほど経過しての口コミです！肌質・混合肌・頬、口元周りは乾燥気味・鼻周りは夏はよかった点・テクスチャーが重すぎないので伸びがよく、   すっと肌に広がる・肌へのなじみがよく吸収している感じがする・2週間経過したが荒れることもなく、頬の赤みが   少しひいた様子があるいまいちだった点・今のところは特になし 導入液なのでこれだけで即効性！というよりは   長期的に利用して土台を整えるイメージ今のところは肌にも合っており、今後も継続がたのしみです(    ),発売日：2026/2/13
クリニーク,Luxury,6,0.6667,アットコスメ様からいただきました！ありがとうございますｖ導入美容液の使用は初めてです。洗顔、拭き取り化粧水で肌を整えた後の使用、とな。スポイトで手にとるタイプです。さらっとベタ付きの少ないテクスチャ。ほんのりいい香り。つけた後もベタ付きはないですがしっとりします。使い心地はいい感じです！今のところは夜のみ使用しています。季節の変わり目、最近ちょっと肌荒れも気になっていたので・・・スキンケアに取り入れていこうと思います！,発売日：2026/2/13
クリニーク,Luxury,6,0.6667,アットコスメ様からいただきました！ありがとうございますｖ導入美容液の使用は初めてです。洗顔、拭き取り化粧水で肌を整えた後の使用、とな。スポイトで手にとるタイプです。さらっとベタ付きの少ないテクスチャ。ほんのりいい香り。つけた後もベタ付きはないですがしっとりします。使い心地はいい感じです！今のところは夜のみ使用しています。季節の変わり目、最近ちょっと肌荒れも気になっていたので・・・スキンケアに取り入れていこうと思います！,発売日：2026/2/13
